what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432252215942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252217414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252218726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432252260759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432252298072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252300918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432252335407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252340458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252342363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432252360071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252362654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432252367912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252376041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252380571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252384274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252386524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432252427342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252448654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432252453047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252456308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432252478992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432252490566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252492956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432252502624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252504940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1432252509555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1432252510095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1432252510462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432252514029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432252515545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432252523108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252635819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252881452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432252885857
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1432252886849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252890101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252908333
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1432252915463
started,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1432252922221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252922650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252922725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252927754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252932896
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432252932921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252938167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252939170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252944856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252953611
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432252953621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252962326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252963285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252968934
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1432252979262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432252979284
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432252979304
opened,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432252980669
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1432252981110
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432252988018
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432252989856
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253025277
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253085016
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253089884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432253093381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432253097195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432253123076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432253126298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432253128892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432253150274
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432253153593
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253160875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432253162674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253165630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253167172
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432253167424
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253168669
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432253168856
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253172054
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253190187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432253194576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253212850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253220258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253221840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253325402
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253339430
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432253349076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253354694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253356404
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432253356604
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253357865
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432253358035
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253361366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253382124
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432253385328
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253385499
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432253402268
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253407239
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432253433403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253441276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253510729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253521676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253531682
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432253531899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253531929
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253533238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253533406
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432253533409
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253536716
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432253542619
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253544628
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253544653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253555855
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253560749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253560759
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253561062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253562088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253589378
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253589396
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253589409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253605728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253610904
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253610912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253612020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253657953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253660798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253686931
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432253687467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253689612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253699309
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432253699585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253699609
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253700971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253701221
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432253701224
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253704491
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432253708181
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432253709515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432253715129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432253717327
